,id,name,한줄평,순위,분류열,긍정확률,부정확률,평점
588,98985896,딱한번읽고바로써먹는30일기초영문법1,19,33, 국내도서    국어 외국어 사전    영어    영어 독해 문법 작문 번역    영문법    국내도서    국어 외국어 사전    영어    영어 독해 문법 작문 번역     분철     영문법고민끝내드려요 ,0.7386923479406458,0.2613076520593543,4.894736842105263
620,99123052,어둠과위선의기록,4,33, 국내도서    사회 정치    사회비평 비판    정치비평 ,0.1946953684091568,0.8053046315908432,5.0
574,98896046,설민석의세계사대모험8,28,34, 국내도서    어린이    3 4학년    3 4학년 만화 애니메이션    3 4학년 역사 인물만화    국내도서    어린이    5 6학년    5 6학년 만화 애니메이션    5 6학년 역사 인물만화    국내도서    어린이    학습만화 코믹스    역사 인물만화    국내도서    미디어 추천    동아일보     초등세계사 ,0.8601538624082293,0.13984613759177073,4.857142857142857
244,85156209,주식투자무작정따라하기,30,34, 국내도서    경제 경영    투자 재테크    주식 증권    국내도서    경제 경영    투자 재테크    재테크일반     주린이힘내힘내      독서모임_주식스터디     주식초보     직장인재테크     주식투자입문     새해결심 ,0.7233707914749782,0.2766292085250219,4.733333333333333
629,99153470,나는아침마다삶의감각을깨운다,1,34, 국내도서    자기계발    기획 정보 시간관리 ,0.3124526143074036,0.6875473856925964,5.0
592,98999287,"용기를내,비닐장갑!",11,35, 국내도서    유아    4 6세    4 6세 우리나라 그림책    국내도서    유아    유아 그림책    유아 그림 동화책    국내도서    미디어 추천    한겨레     넘치는상상력     가치그림책     인성그림책 ,0.8161045204509388,0.18389547954906116,5.0
197,72143923,귀멸의칼날8,30,35, 국내도서    만화 라이트노벨    판타지     이만화가대단하다 ,0.8380002895991008,0.16199971040089925,4.8
415,96547408,돈의심리학,30,35, 국내도서    경제 경영    투자 재테크    재테크일반    국내도서    미디어 추천    조선일보    국내도서    미디어 추천    동아일보     주식투자     주식초보     주린이힘내힘내      돈모으고싶을때     돈좀벌어보자     돈이란무엇인가     돈구경시켜드릴게     돈관념     부자되는법     부자만들기 ,0.7258782823880513,0.27412171761194865,4.666666666666667
510,97960910,"2021에듀윌한국사능력검정시험기출선지빅데이터2주끝장심화(1,2,3급)",30,36, 국내도서    수험서 자격증    한국사능력검정시험    심화 1 2 3급      분철 ,0.8771268129348755,0.12287318706512451,5.0
367,94489333,공정하다는착각,30,36, 국내도서    사회 정치    사회학    사회사 사회문화    국내도서    인문    윤리학    국내도서    미디어 추천    중앙일보    국내도서    미디어 추천    동아일보    국내도서    미디어 추천    한겨레     미디어셀러     능력주의      불공정행위 ,0.7328615109125773,0.2671384890874227,4.666666666666667
147,58774995,부자아빠가난한아빠20주년특별기념판,30,37, 국내도서    경제 경영    투자 재테크    재테크일반     돈모으고싶을때     금융문맹탈출     가난이싫어     부자되는법 ,0.760158795118332,0.2398412048816681,4.933333333333334
322,91451532,임신출산육아대백과,14,37, 국내도서    가정 살림    임신 출산    임신 ,0.8380746330533709,0.16192536694662912,4.857142857142857
467,97417733,흔한남매불꽃튀는우리말1,30,37, 국내도서    어린이    1 2학년    1 2학년 만화 애니메이션    1 2학년 학습만화    국내도서    어린이    1 2학년    1 2학년 학습    1 2학년 한글 국어 사전    국내도서    어린이    3 4학년    3 4학년 만화 애니메이션    3 4학년 학습만화    국내도서    어린이    3 4학년    3 4학년 학습    3 4학년 한글 국어 사전    국내도서    어린이    초등학습    한글 국어 사전    국내도서    어린이    학습만화 코믹스    학습만화     국어실력은어휘력부터      초등국어 ,0.7959447354078293,0.20405526459217072,4.933333333333334
647,99301032,엄마의이상한출근길,2,38, 국내도서    유아    4 6세    4 6세 우리나라 그림책    국내도서    유아    유아 그림책    유아 그림 동화책    국내도서    유아    유아 그림책    유아 창작동화     엄마공감     아이와함께읽기좋은책     엄마사랑해요 ,0.849593997001648,0.15040600299835205,5.0
385,95594067,귀멸의칼날21,30,38, 국내도서    만화 라이트노벨    판타지     이만화가대단하다 ,0.8602369596560796,0.1397630403439204,4.866666666666666
243,85028097,해커스토익스타트ReadingRC,17,38, 국내도서    국어 외국어 사전    영어    토익 TOEIC    독해 문법 RC     분철     토익_700점완성     너도나도보는토익기본서 ,0.7549390494823456,0.24506095051765442,4.705882352941177
126,43862350,우리는언제나다시만나,30,39, 국내도서    유아    4 6세    4 6세 우리나라 그림책    국내도서    유아    유아 그림책    유아 창작동화    국내도서    행복한아침독서 책둥이 추천    2018 년    유아용 4 7세      국내도서    YES24 올해의 책    2017년 올해의 책 후보도서     부모님과함께읽기좋은책     감동     분리불안 ,0.8733813504378001,0.1266186495621999,4.933333333333334
603,99100517,주술회전14일반판,30,39, 국내도서    만화 라이트노벨    액션     퇴마     다크판타지 ,0.7418589989344279,0.2581410010655721,4.933333333333334
351,93223466,귀멸의칼날20,30,39, 국내도서    만화 라이트노벨    판타지     이만화가대단하다 ,0.8051491518815358,0.19485084811846415,4.9
436,97034983,2021해커스GSAT삼성직무적성검사실전모의고사,6,40, 국내도서    수험서 자격증    취업 상식 적성검사    기업별 직무적성검사    삼성 GSAT     분철 ,0.678162008523941,0.32183799147605896,4.833333333333333
73,17508927,대디북과마미북세트,23,40, 국내도서    가정 살림    자녀교육    좋은부모되기    국내도서    미디어 추천    동아일보     김미경TV     어버이날선물     부모님과함께읽기좋은책     다이어리북 ,0.8810155987739563,0.1189844012260437,4.826086956521738
188,69750959,귀멸의칼날7,30,40, 국내도서    만화 라이트노벨    판타지     이만화가대단하다 ,0.8397256890932719,0.1602743109067281,4.933333333333334
133,50151751,귀멸의칼날1,30,41, 국내도서    만화 라이트노벨    판타지     이만화가대단하다 ,0.8332285503546397,0.1667714496453603,4.9
48,8980635,차트의기술,30,41, 국내도서    경제 경영    투자 재테크    주식 증권    국내도서    경제 경영    투자 재테크    재테크일반 ,0.7077607889970143,0.2922392110029856,4.533333333333333
456,97282468,가상화폐차트도모르고할뻔했다,7,42, 국내도서    경제 경영    경제    국제경제 금융 화폐 ,0.6132285467215947,0.38677145327840534,3.8571428571428568
698,101347574,무라카미T,2,42, 국내도서    에세이    외국 에세이     하루키월드  ,0.48113837838172907,0.5188616216182709,4.5
671,99428885,호랑이를덫에가두면,14,42, 국내도서    어린이    5 6학년    5 6학년 그림 동화책    5 6학년 창작동화    국내도서    어린이    어린이 문학    그림 동화책    창작동화     뉴베리수상작  ,0.8629231836114611,0.1370768163885389,4.928571428571429
237,84793660,해커스토익LISTENING리스닝LC,30,43, 국내도서    국어 외국어 사전    영어    토익 TOEIC    청해 LC     너도나도보는토익기본서 ,0.6737992187341054,0.3262007812658946,4.733333333333333
313,91201840,귀멸의칼날19,29,43, 국내도서    만화 라이트노벨    판타지     이만화가대단하다 ,0.8249914512552065,0.1750085487447936,4.8965517241379315
40,8157957,나미야잡화점의기적(봄날에디션),30,43, 국내도서    소설 시 희곡    일본소설    일본 장편소설    국내도서    미디어 추천    조선일보    국내도서    미디어 추천    중앙일보    국내도서    YES24 올해의 책    2013년 올해의 책 후보도서    국내도서    YES24 올해의 책    2013년 올해의 책 선정도서     추리책방_추천사를추천합니다     방탄제이홉이추천한책     방탄소년단이읽은책     방탄책방      방탄진이추천한책      새벽에읽기좋은책     밀리언셀러     상상력     책끝을접다     영화드라마원작 ,0.8415675848722458,0.15843241512775422,4.866666666666666
289,90335808,귀멸의칼날18,30,44, 국내도서    만화 라이트노벨    판타지     이만화가대단하다 ,0.9064668595790863,0.0935331404209137,4.966666666666667
185,69240128,체리새우:비밀글입니다,30,44, 국내도서    청소년    청소년 문학    국내도서    세종도서    2019년 교양도서    문학    국내도서    미디어 추천    동아일보    국내도서    미디어 추천    한겨레    국내도서    YES24 올해의 책    2019년 올해의 책 후보도서     2020경남독서한마당선정도서     아싸와인싸     친구관계 ,0.7605410973230998,0.23945890267690023,4.766666666666667
65,14755460,마미북,6,44, 국내도서    가정 살림    결혼 가족    가족관계     김미경TV ,0.9629883964856466,0.03701160351435343,4.666666666666667
208,74360497,역사의쓸모,30,45, 국내도서    역사    역사와 문화 교양서    국내도서    YES24 올해의 책    2019년 올해의 책 후보도서    국내도서    YES24 올해의 책    2019년 올해의 책 선정도서     2020경남독서한마당선정도서     쓸모없는역사는없다     올해의책     유튜브셀러     유쓸모     역사를잊은민족에게미래는없다     큰별쌤 ,0.8458533942699432,0.15414660573005676,4.933333333333334
